city,district,block,source,title,area_m2,rent_month_yuan,rent_per_m2,page
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,246.0,36000.0,146.34146341463415,14
Beijing,Haidian,Wanliu,fang,山水倾城 3室2厅3卫 品质小区 经典实用,167.0,23000.0,137.7245508982036,14
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,200.0,34000.0,170.0,14
Beijing,Haidian,Wanliu,fang,5室3厅万城华府海园,380.0,90000.0,236.8421052631579,14
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,246.0,36000.0,146.34146341463415,14
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室精装修企业推荐房源,50.0,6000.0,120.0,14
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室精装修企业推荐房源,50.0,6000.0,120.0,14
Beijing,Haidian,Wanliu,fang,1室1厅碧水云天2期,61.0,9800.0,160.65573770491804,14
Beijing,Haidian,Wanliu,fang,2室1厅光大水墨风景,99.0,17500.0,176.76767676767676,14
Beijing,Haidian,Wanliu,fang,万柳书院 4室2厅 精装修,323.0,145000.0,448.91640866873064,14
Beijing,Haidian,Wanliu,fang,光大花园4室2厅精装修,177.0,22000.0,124.29378531073446,14
Beijing,Haidian,Wanliu,fang,康桥水郡5室3厅精装修,410.0,90000.0,219.5121951219512,14
Beijing,Haidian,Wanliu,fang,万泉新新家园 4室3卫2厅 246平豪华装修 360,246.0,36000.0,146.34146341463415,14
Beijing,Haidian,Wanliu,fang,涧桥泊屋4室2厅豪华装修,199.0,45000.0,226.13065326633165,14
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,147.0,18500.0,125.85034013605443,14
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,246.0,36000.0,146.34146341463415,14
Beijing,Haidian,Wanliu,fang,3室1厅万泉新新家园,159.0,30000.0,188.67924528301887,14
Beijing,Haidian,Wanliu,fang,万柳书院4室2厅精装修,323.0,145000.0,448.91640866873064,14
Beijing,Haidian,Wanliu,fang,新起点嘉园3室1厅精装修,181.0,19000.0,104.97237569060773,15
Beijing,Haidian,Wanliu,fang,正南蜂鸟社区1室1厅精装修,50.0,6000.0,120.0,15
Beijing,Haidian,Wanliu,fang,涧桥泊屋3室2厅豪华装修,127.0,26000.0,204.7244094488189,15
Beijing,Haidian,Wanliu,fang,光大花园3室1厅精装修,112.0,14000.0,125.0,15
Beijing,Haidian,Wanliu,fang,1室1厅碧水云天2期,61.0,9800.0,160.65573770491804,15
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,136.0,19000.0,139.7058823529412,15
Beijing,Haidian,Wanliu,fang,5室3厅万城华府龙园,395.0,60000.0,151.8987341772152,15
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,125.0,20000.0,160.0,15
Beijing,Haidian,Wanliu,fang,5室3厅万城华府龙园,395.0,60000.0,151.8987341772152,15
Beijing,Haidian,Wanliu,fang,光大花园2室1厅豪华装修,92.0,13000.0,141.30434782608697,15
Beijing,Haidian,Wanliu,fang,1室1厅锋尚国际公寓 交通便利随时看房,68.0,9000.0,132.35294117647058,15
Beijing,Haidian,Wanliu,fang,正南蜂鸟社区1室1厅精装修,50.0,6000.0,120.0,15
Beijing,Haidian,Wanliu,fang,2室2厅碧水云天1期,98.0,15000.0,153.0612244897959,15
Beijing,Haidian,Wanliu,fang,正南蜂鸟社区1室1厅精装修,50.0,6500.0,130.0,15
Beijing,Haidian,Wanliu,fang,涧桥泊屋4室2厅精装修,194.0,28000.0,144.3298969072165,15
Beijing,Haidian,Wanliu,fang,2室2厅光大水墨风景,94.0,14000.0,148.93617021276594,15
Beijing,Haidian,Wanliu,fang,蜂鸟社区 1室1卫1厅 50平精装修 6500元/月,50.0,6500.0,130.0,15
Beijing,Haidian,Wanliu,fang,"假一罚百,2025年新出,万柳书院,稳定可以长租",213.0,80000.0,375.5868544600939,15
Beijing,Haidian,Wanliu,fang,涧桥泊屋4室2厅精装修,194.0,28000.0,144.3298969072165,15
Beijing,Haidian,Wanliu,fang,涧桥泊屋6室2厅豪华装修,389.0,85000.0,218.5089974293059,15
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,171.0,25000.0,146.19883040935673,15
Beijing,Haidian,Wanliu,fang,5室3厅万城华府海园,378.0,100000.0,264.55026455026456,15
Beijing,Haidian,Wanliu,fang,涧桥泊屋3室2厅豪华装修,127.0,26000.0,204.7244094488189,15
Beijing,Haidian,Wanliu,fang,蜂鸟社区2室1厅精装修,81.0,10600.0,130.8641975308642,15
Beijing,Haidian,Wanliu,fang,2室1厅阳春光华枫树园,91.0,13500.0,148.35164835164835,15
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室1厅精装修,42.0,6000.0,142.85714285714286,15
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室1厅精装修,52.0,5600.0,107.6923076923077,15
Beijing,Haidian,Wanliu,fang,正南蜂鸟社区1室1厅精装修,50.0,6000.0,120.0,15
Beijing,Haidian,Wanliu,fang,2室2厅阳春光华枫树园,107.0,15900.0,148.5981308411215,15
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,137.0,20000.0,145.98540145985402,15
Beijing,Haidian,Wanliu,fang,2室2厅阳春光华枫树园,107.0,15900.0,148.5981308411215,15
Beijing,Haidian,Wanliu,fang,5室3厅万城华府海园,378.0,100000.0,264.55026455026456,15
Beijing,Haidian,Wanliu,fang,涧桥泊屋6室2厅豪华装修 随时看房 价格可议,389.0,85000.0,218.5089974293059,15
Beijing,Haidian,Wanliu,fang,万柳书院4室2厅精装修,323.0,145000.0,448.91640866873064,15
Beijing,Haidian,Wanliu,fang,正南 蜂鸟社区 1室1厅 精装修 随时看房,50.0,6500.0,130.0,15
Beijing,Haidian,Wanliu,fang,4室2厅光大水墨风景,216.0,38000.0,175.92592592592592,15
Beijing,Haidian,Wanliu,fang,1室1厅锋尚国际公寓,75.0,8500.0,113.33333333333333,15
Beijing,Haidian,Wanliu,fang,2室2厅阳春光华枫树园,107.0,15900.0,148.5981308411215,15
Beijing,Haidian,Wanliu,fang,2室1厅光大水墨风景,99.0,17500.0,176.76767676767676,15
Beijing,Haidian,Wanliu,fang,4室2厅光大水墨风景,216.0,38000.0,175.92592592592592,15
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,147.0,18500.0,125.85034013605443,15
Beijing,Haidian,Wanliu,fang,光大花园2室1厅豪华装修 随时看房 价格可议,92.0,13000.0,141.30434782608697,15
Beijing,Haidian,Wanliu,fang,光大花园4室2厅精装修,177.0,22000.0,124.29378531073446,15
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,136.0,19000.0,139.7058823529412,15
Beijing,Haidian,Wanliu,fang,"业主急租,全屋精装修,视野采光好,家具齐全,可随时入",268.0,110000.0,410.44776119402985,15
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,200.0,34000.0,170.0,15
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,145.0,21000.0,144.82758620689654,15
Beijing,Haidian,Wanliu,fang,光大花园4室2厅精装修,182.0,25000.0,137.36263736263737,15
Beijing,Haidian,Wanliu,fang,新起点嘉园3室1厅精装修,181.0,19000.0,104.97237569060773,15
Beijing,Haidian,Wanliu,fang,万柳书院4室2厅精装修,323.0,145000.0,448.91640866873064,15
Beijing,Haidian,Wanliu,fang,4室2厅碧水云天1期,178.0,28500.0,160.1123595505618,15
Beijing,Haidian,Wanliu,fang,涧桥泊屋6室2厅豪华装修,389.0,85000.0,218.5089974293059,15
Beijing,Haidian,Wanliu,fang,1室1厅锋尚国际公寓,75.0,8500.0,113.33333333333333,15
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室精装修企业推荐房源,50.0,6000.0,120.0,15
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室1厅精装修,52.0,6500.0,125.0,15
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,248.0,35000.0,141.1290322580645,15
Beijing,Haidian,Wanliu,fang,正南蜂鸟社区1室1厅精装修,50.0,6000.0,120.0,15
Beijing,Haidian,Wanliu,fang,万柳书院 3室3卫2厅 268.61平精装修 110,268.0,110000.0,410.44776119402985,15
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室1厅精装修,42.0,6000.0,142.85714285714286,15
Beijing,Haidian,Wanliu,fang,光大花园4室2厅精装修,177.0,22000.0,124.29378531073446,15
Beijing,Haidian,Wanliu,fang,新起点嘉园3室1厅精装修,181.0,19000.0,104.97237569060773,15
Beijing,Haidian,Wanliu,fang,正南蜂鸟社区1室1厅精装修,50.0,6000.0,120.0,15
Beijing,Haidian,Wanliu,fang,涧桥泊屋3室2厅豪华装修,127.0,26000.0,204.7244094488189,15
Beijing,Haidian,Wanliu,fang,光大花园3室1厅精装修,112.0,14000.0,125.0,15
Beijing,Haidian,Wanliu,fang,1室1厅碧水云天2期,61.0,9800.0,160.65573770491804,15
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,136.0,19000.0,139.7058823529412,15
Beijing,Haidian,Wanliu,fang,5室3厅万城华府龙园,395.0,60000.0,151.8987341772152,15
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,125.0,20000.0,160.0,15
Beijing,Haidian,Wanliu,fang,5室3厅万城华府龙园,395.0,60000.0,151.8987341772152,15
Beijing,Haidian,Wanliu,fang,光大花园2室1厅豪华装修,92.0,13000.0,141.30434782608697,15
Beijing,Haidian,Wanliu,fang,1室1厅锋尚国际公寓 交通便利随时看房,68.0,9000.0,132.35294117647058,15
Beijing,Haidian,Wanliu,fang,正南蜂鸟社区1室1厅精装修,50.0,6000.0,120.0,15
Beijing,Haidian,Wanliu,fang,2室2厅碧水云天1期,98.0,15000.0,153.0612244897959,15
Beijing,Haidian,Wanliu,fang,正南蜂鸟社区1室1厅精装修,50.0,6500.0,130.0,15
Beijing,Haidian,Wanliu,fang,涧桥泊屋4室2厅精装修,194.0,28000.0,144.3298969072165,15
Beijing,Haidian,Wanliu,fang,2室2厅光大水墨风景,94.0,14000.0,148.93617021276594,15
Beijing,Haidian,Wanliu,fang,蜂鸟社区 1室1卫1厅 50平精装修 6500元/月,50.0,6500.0,130.0,15
Beijing,Haidian,Wanliu,fang,"假一罚百,2025年新出,万柳书院,稳定可以长租",213.0,80000.0,375.5868544600939,15
Beijing,Haidian,Wanliu,fang,涧桥泊屋4室2厅精装修,194.0,28000.0,144.3298969072165,15
Beijing,Haidian,Wanliu,fang,涧桥泊屋6室2厅豪华装修,389.0,85000.0,218.5089974293059,15
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,171.0,25000.0,146.19883040935673,15
Beijing,Haidian,Wanliu,fang,5室3厅万城华府海园,378.0,100000.0,264.55026455026456,15
Beijing,Haidian,Wanliu,fang,涧桥泊屋3室2厅豪华装修,127.0,26000.0,204.7244094488189,15
Beijing,Haidian,Wanliu,fang,蜂鸟社区2室1厅精装修,81.0,10600.0,130.8641975308642,15
Beijing,Haidian,Wanliu,fang,2室1厅阳春光华枫树园,91.0,13500.0,148.35164835164835,15
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室1厅精装修,42.0,6000.0,142.85714285714286,15
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室1厅精装修,52.0,5600.0,107.6923076923077,15
Beijing,Haidian,Wanliu,fang,正南蜂鸟社区1室1厅精装修,50.0,6000.0,120.0,15
Beijing,Haidian,Wanliu,fang,2室2厅阳春光华枫树园,107.0,15900.0,148.5981308411215,15
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,137.0,20000.0,145.98540145985402,15
Beijing,Haidian,Wanliu,fang,2室2厅阳春光华枫树园,107.0,15900.0,148.5981308411215,15
Beijing,Haidian,Wanliu,fang,5室3厅万城华府海园,378.0,100000.0,264.55026455026456,15
Beijing,Haidian,Wanliu,fang,涧桥泊屋6室2厅豪华装修 随时看房 价格可议,389.0,85000.0,218.5089974293059,15
Beijing,Haidian,Wanliu,fang,万柳书院4室2厅精装修,323.0,145000.0,448.91640866873064,15
Beijing,Haidian,Wanliu,fang,正南 蜂鸟社区 1室1厅 精装修 随时看房,50.0,6500.0,130.0,15
Beijing,Haidian,Wanliu,fang,4室2厅光大水墨风景,216.0,38000.0,175.92592592592592,15
Beijing,Haidian,Wanliu,fang,1室1厅锋尚国际公寓,75.0,8500.0,113.33333333333333,15
Beijing,Haidian,Wanliu,fang,2室2厅阳春光华枫树园,107.0,15900.0,148.5981308411215,15
Beijing,Haidian,Wanliu,fang,2室1厅光大水墨风景,99.0,17500.0,176.76767676767676,15
Beijing,Haidian,Wanliu,fang,4室2厅光大水墨风景,216.0,38000.0,175.92592592592592,15
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,147.0,18500.0,125.85034013605443,15
Beijing,Haidian,Wanliu,fang,光大花园2室1厅豪华装修 随时看房 价格可议,92.0,13000.0,141.30434782608697,15
Beijing,Haidian,Wanliu,fang,光大花园4室2厅精装修,177.0,22000.0,124.29378531073446,15
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,136.0,19000.0,139.7058823529412,15
Beijing,Haidian,Wanliu,fang,"业主急租,全屋精装修,视野采光好,家具齐全,可随时入",268.0,110000.0,410.44776119402985,15
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,200.0,34000.0,170.0,15
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,145.0,21000.0,144.82758620689654,15
Beijing,Haidian,Wanliu,fang,光大花园4室2厅精装修,182.0,25000.0,137.36263736263737,15
Beijing,Haidian,Wanliu,fang,新起点嘉园3室1厅精装修,181.0,19000.0,104.97237569060773,15
Beijing,Haidian,Wanliu,fang,万柳书院4室2厅精装修,323.0,145000.0,448.91640866873064,15
Beijing,Haidian,Wanliu,fang,4室2厅碧水云天1期,178.0,28500.0,160.1123595505618,15
Beijing,Haidian,Wanliu,fang,涧桥泊屋6室2厅豪华装修,389.0,85000.0,218.5089974293059,15
Beijing,Haidian,Wanliu,fang,1室1厅锋尚国际公寓,75.0,8500.0,113.33333333333333,15
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室精装修企业推荐房源,50.0,6000.0,120.0,15
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室1厅精装修,52.0,6500.0,125.0,15
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,248.0,35000.0,141.1290322580645,15
Beijing,Haidian,Wanliu,fang,正南蜂鸟社区1室1厅精装修,50.0,6000.0,120.0,15
Beijing,Haidian,Wanliu,fang,万柳书院 3室3卫2厅 268.61平精装修 110,268.0,110000.0,410.44776119402985,15
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室1厅精装修,42.0,6000.0,142.85714285714286,15
Beijing,Haidian,Wanliu,fang,光大花园4室2厅精装修,177.0,22000.0,124.29378531073446,15
Beijing,Haidian,Wanliu,fang,5室3厅万城华府龙园,395.0,60000.0,151.8987341772152,16
Beijing,Haidian,Wanliu,fang,2室1厅锋尚国际公寓,67.0,11500.0,171.6417910447761,16
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,171.0,25000.0,146.19883040935673,16
Beijing,Haidian,Wanliu,fang,2室1厅阳春光华枫树园,105.0,11000.0,104.76190476190476,16
Beijing,Haidian,Wanliu,fang,5室3厅万城华府海园,378.0,100000.0,264.55026455026456,16
Beijing,Haidian,Wanliu,fang,新起点嘉园2室1厅精装修,124.0,15000.0,120.96774193548387,16
Beijing,Haidian,Wanliu,fang,2室2厅阳春光华枫树园,107.0,15900.0,148.5981308411215,16
Beijing,Haidian,Wanliu,fang,3室1厅碧水云天2期,156.0,23000.0,147.43589743589743,16
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,246.0,36000.0,146.34146341463415,16
Beijing,Haidian,Wanliu,fang,新起点嘉园5室2厅精装修,300.0,32000.0,106.66666666666667,16
Beijing,Haidian,Wanliu,fang,2室1厅阳春光华枫树园,105.0,13000.0,123.80952380952381,16
Beijing,Haidian,Wanliu,fang,1室1厅碧水云天2期,61.0,9800.0,160.65573770491804,16
Beijing,Haidian,Wanliu,fang,光大花园2室1厅豪华装修,92.0,13000.0,141.30434782608697,16
Beijing,Haidian,Wanliu,fang,南北通透万柳书院3室2厅豪华装修,213.0,80000.0,375.5868544600939,16
Beijing,Haidian,Wanliu,fang,光大花园精装四居 东南向高层 月租25000,182.0,25000.0,137.36263736263737,16
Beijing,Haidian,Wanliu,fang,万柳精装四居 南北通透 地铁近 28000/月,194.0,28000.0,144.3298969072165,16
Beijing,Haidian,Wanliu,fang,万柳书院4室2厅精装修,323.0,145000.0,448.91640866873064,16
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,137.0,20000.0,145.98540145985402,16
Beijing,Haidian,Wanliu,fang,4室2厅精装修可谈!,323.0,145000.0,448.91640866873064,16
Beijing,Haidian,Wanliu,fang,2室2厅阳春光华枫树园,107.0,15900.0,148.5981308411215,16
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,147.0,18500.0,125.85034013605443,16
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,136.0,24000.0,176.47058823529412,16
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室1厅精装修,47.0,6000.0,127.65957446808511,16
Beijing,Haidian,Wanliu,fang,海淀 万柳 康桥水郡 南北复式6室3厅3卫 带80平,410.0,90000.0,219.5121951219512,16
Beijing,Haidian,Wanliu,fang,涧桥泊屋6室2厅豪华装修,389.0,85000.0,218.5089974293059,16
Beijing,Haidian,Wanliu,fang,1室1厅精装修 价格可谈!,52.0,5600.0,107.6923076923077,16
Beijing,Haidian,Wanliu,fang,1室1厅碧水云天2期,81.0,9900.0,122.22222222222223,16
Beijing,Haidian,Wanliu,fang,万柳书院4室2厅精装修,323.0,145000.0,448.91640866873064,16
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,136.0,19000.0,139.7058823529412,16
Beijing,Haidian,Wanliu,fang,万泉庄 1室1卫1厅 45.8平精装修 6900元/,45.0,6700.0,148.88888888888889,16
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,269.0,38000.0,141.26394052044608,16
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,246.0,36000.0,146.34146341463415,16
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,145.0,21000.0,144.82758620689654,16
Beijing,Haidian,Wanliu,fang,新起点嘉园5室2厅精装修,300.0,32000.0,106.66666666666667,16
Beijing,Haidian,Wanliu,fang,涧桥泊屋6室2厅豪华装修,389.0,85000.0,218.5089974293059,16
Beijing,Haidian,Wanliu,fang,"涧桥泊屋东南北朝向复式四居室,看房方便,随时起租",389.0,85000.0,218.5089974293059,16
Beijing,Haidian,Wanliu,fang,涧桥泊屋4室2厅豪华装修,199.0,45000.0,226.13065326633165,16
Beijing,Haidian,Wanliu,fang,蜂鸟社区2室1厅精装修,81.0,10600.0,130.8641975308642,16
Beijing,Haidian,Wanliu,fang,南北通透 5室2厅 万泉新新家园,313.0,59000.0,188.49840255591053,16
Beijing,Haidian,Wanliu,fang,阳春光华枫树园 2室1卫1厅 105平精装修 140,105.0,14000.0,133.33333333333334,16
Beijing,Haidian,Wanliu,fang,正南 蜂鸟社区 1室1厅 精装修 随时看房,50.0,6500.0,130.0,16
Beijing,Haidian,Wanliu,fang,光大花园3室1厅精装修,112.0,14000.0,125.0,16
Beijing,Haidian,Wanliu,fang,涧桥泊屋4室2厅豪华装修,199.0,45000.0,226.13065326633165,16
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,248.0,35000.0,141.1290322580645,16
Beijing,Haidian,Wanliu,fang,南北通透万柳书院3室2厅豪华装修,213.0,80000.0,375.5868544600939,16
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,248.0,35000.0,141.1290322580645,16
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,136.0,24000.0,176.47058823529412,16
Beijing,Haidian,Wanliu,fang,2室2厅碧水云天1期,99.0,15500.0,156.56565656565655,16
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,115.0,18000.0,156.52173913043478,16
Beijing,Haidian,Wanliu,fang,康桥水郡5室3厅精装修,410.0,90000.0,219.5121951219512,16
Beijing,Haidian,Wanliu,fang,光大花园2室1厅豪华装修,92.0,13000.0,141.30434782608697,16
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,136.0,23000.0,169.11764705882354,16
Beijing,Haidian,Wanliu,fang,碧水云天 4室2卫2厅 178.6平精装修 2850,178.0,28500.0,160.1123595505618,16
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,115.0,18000.0,156.52173913043478,16
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,200.0,34000.0,170.0,16
Beijing,Haidian,Wanliu,fang,光大花园2室1厅豪华装修,92.0,13000.0,141.30434782608697,16
Beijing,Haidian,Wanliu,fang,"假一罚百,万城华府龙园,新出好房,稳定可谈,户型通透",395.0,60000.0,151.8987341772152,16
Beijing,Haidian,Wanliu,fang,1室1厅碧水云天2期,61.0,9800.0,160.65573770491804,16
Beijing,Haidian,Wanliu,fang,万柳书院4室2厅精装修,323.0,145000.0,448.91640866873064,16
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,145.0,21000.0,144.82758620689654,16
Beijing,Haidian,Wanliu,fang,5室3厅万城华府龙园,395.0,60000.0,151.8987341772152,16
Beijing,Haidian,Wanliu,fang,2室1厅锋尚国际公寓,67.0,11500.0,171.6417910447761,16
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,171.0,25000.0,146.19883040935673,16
Beijing,Haidian,Wanliu,fang,2室1厅阳春光华枫树园,105.0,11000.0,104.76190476190476,16
Beijing,Haidian,Wanliu,fang,5室3厅万城华府海园,378.0,100000.0,264.55026455026456,16
Beijing,Haidian,Wanliu,fang,新起点嘉园2室1厅精装修,124.0,15000.0,120.96774193548387,16
Beijing,Haidian,Wanliu,fang,2室2厅阳春光华枫树园,107.0,15900.0,148.5981308411215,16
Beijing,Haidian,Wanliu,fang,3室1厅碧水云天2期,156.0,23000.0,147.43589743589743,16
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,246.0,36000.0,146.34146341463415,16
Beijing,Haidian,Wanliu,fang,新起点嘉园5室2厅精装修,300.0,32000.0,106.66666666666667,16
Beijing,Haidian,Wanliu,fang,2室1厅阳春光华枫树园,105.0,13000.0,123.80952380952381,16
Beijing,Haidian,Wanliu,fang,1室1厅碧水云天2期,61.0,9800.0,160.65573770491804,16
Beijing,Haidian,Wanliu,fang,光大花园2室1厅豪华装修,92.0,13000.0,141.30434782608697,16
Beijing,Haidian,Wanliu,fang,南北通透万柳书院3室2厅豪华装修,213.0,80000.0,375.5868544600939,16
Beijing,Haidian,Wanliu,fang,光大花园精装四居 东南向高层 月租25000,182.0,25000.0,137.36263736263737,16
Beijing,Haidian,Wanliu,fang,万柳精装四居 南北通透 地铁近 28000/月,194.0,28000.0,144.3298969072165,16
Beijing,Haidian,Wanliu,fang,万柳书院4室2厅精装修,323.0,145000.0,448.91640866873064,16
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,137.0,20000.0,145.98540145985402,16
Beijing,Haidian,Wanliu,fang,4室2厅精装修可谈!,323.0,145000.0,448.91640866873064,16
Beijing,Haidian,Wanliu,fang,2室2厅阳春光华枫树园,107.0,15900.0,148.5981308411215,16
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,147.0,18500.0,125.85034013605443,16
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,136.0,24000.0,176.47058823529412,16
Beijing,Haidian,Wanliu,fang,蜂鸟社区1室1厅精装修,47.0,6000.0,127.65957446808511,16
Beijing,Haidian,Wanliu,fang,海淀 万柳 康桥水郡 南北复式6室3厅3卫 带80平,410.0,90000.0,219.5121951219512,16
Beijing,Haidian,Wanliu,fang,涧桥泊屋6室2厅豪华装修,389.0,85000.0,218.5089974293059,16
Beijing,Haidian,Wanliu,fang,1室1厅精装修 价格可谈!,52.0,5600.0,107.6923076923077,16
Beijing,Haidian,Wanliu,fang,1室1厅碧水云天2期,81.0,9900.0,122.22222222222223,16
Beijing,Haidian,Wanliu,fang,万柳书院4室2厅精装修,323.0,145000.0,448.91640866873064,16
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天1期,136.0,19000.0,139.7058823529412,16
Beijing,Haidian,Wanliu,fang,万泉庄 1室1卫1厅 45.8平精装修 6900元/,45.0,6700.0,148.88888888888889,16
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,269.0,38000.0,141.26394052044608,16
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,246.0,36000.0,146.34146341463415,16
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,145.0,21000.0,144.82758620689654,16
Beijing,Haidian,Wanliu,fang,新起点嘉园5室2厅精装修,300.0,32000.0,106.66666666666667,16
Beijing,Haidian,Wanliu,fang,涧桥泊屋6室2厅豪华装修,389.0,85000.0,218.5089974293059,16
Beijing,Haidian,Wanliu,fang,"涧桥泊屋东南北朝向复式四居室,看房方便,随时起租",389.0,85000.0,218.5089974293059,16
Beijing,Haidian,Wanliu,fang,涧桥泊屋4室2厅豪华装修,199.0,45000.0,226.13065326633165,16
Beijing,Haidian,Wanliu,fang,蜂鸟社区2室1厅精装修,81.0,10600.0,130.8641975308642,16
Beijing,Haidian,Wanliu,fang,南北通透 5室2厅 万泉新新家园,313.0,59000.0,188.49840255591053,16
Beijing,Haidian,Wanliu,fang,阳春光华枫树园 2室1卫1厅 105平精装修 140,105.0,14000.0,133.33333333333334,16
Beijing,Haidian,Wanliu,fang,正南 蜂鸟社区 1室1厅 精装修 随时看房,50.0,6500.0,130.0,16
Beijing,Haidian,Wanliu,fang,光大花园3室1厅精装修,112.0,14000.0,125.0,16
Beijing,Haidian,Wanliu,fang,涧桥泊屋4室2厅豪华装修,199.0,45000.0,226.13065326633165,16
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,248.0,35000.0,141.1290322580645,16
Beijing,Haidian,Wanliu,fang,南北通透万柳书院3室2厅豪华装修,213.0,80000.0,375.5868544600939,16
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,248.0,35000.0,141.1290322580645,16
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,136.0,24000.0,176.47058823529412,16
Beijing,Haidian,Wanliu,fang,2室2厅碧水云天1期,99.0,15500.0,156.56565656565655,16
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,115.0,18000.0,156.52173913043478,16
Beijing,Haidian,Wanliu,fang,康桥水郡5室3厅精装修,410.0,90000.0,219.5121951219512,16
Beijing,Haidian,Wanliu,fang,光大花园2室1厅豪华装修,92.0,13000.0,141.30434782608697,16
Beijing,Haidian,Wanliu,fang,3室2厅万泉新新家园,136.0,23000.0,169.11764705882354,16
Beijing,Haidian,Wanliu,fang,碧水云天 4室2卫2厅 178.6平精装修 2850,178.0,28500.0,160.1123595505618,16
Beijing,Haidian,Wanliu,fang,3室2厅碧水云天2期,115.0,18000.0,156.52173913043478,16
Beijing,Haidian,Wanliu,fang,4室2厅万泉新新家园,200.0,34000.0,170.0,16
Beijing,Haidian,Wanliu,fang,光大花园2室1厅豪华装修,92.0,13000.0,141.30434782608697,16
Beijing,Haidian,Wanliu,fang,"假一罚百,万城华府龙园,新出好房,稳定可谈,户型通透",395.0,60000.0,151.8987341772152,16
Beijing,Haidian,Wanliu,fang,1室1厅碧水云天2期,61.0,9800.0,160.65573770491804,16
Beijing,Haidian,Wanliu,fang,万柳书院4室2厅精装修,323.0,145000.0,448.91640866873064,16
Beijing,Haidian,Wanliu,fang,3室2厅阳春光华枫树园,145.0,21000.0,144.82758620689654,16
