city,district,block,source,title,area_m2,total_price_yuan,unit_price_yuan_per_m2,page
Beijing,Haidian,Suzhouqiao,fang,,58.83,3900000.0,66293.0,
Beijing,Haidian,Suzhouqiao,fang,,127.2,10800000.0,84906.0,
Beijing,Haidian,Suzhouqiao,fang,,55.5,5600000.0,100901.0,
Beijing,Haidian,Suzhouqiao,fang,,66.77,4800000.0,71889.0,
Beijing,Haidian,Suzhouqiao,fang,,67.9,6790000.0,100000.0,
Beijing,Haidian,Suzhouqiao,fang,,50.91,4160000.0,81713.0,
Beijing,Haidian,Suzhouqiao,fang,,67.9,6180000.0,91017.0,
Beijing,Haidian,Suzhouqiao,fang,,60.29,4500000.0,74640.0,
Beijing,Haidian,Suzhouqiao,fang,,58.1,4950000.0,85198.0,
Beijing,Haidian,Suzhouqiao,fang,,44.8,2400000.0,53570.0,
Beijing,Haidian,Beitaipingzhuang,fang,,33.15,2860000.0,86274.0,
Beijing,Haidian,Beitaipingzhuang,fang,,93.49,7600000.0,81292.0,
Beijing,Haidian,Beitaipingzhuang,fang,,60.3,5850000.0,97014.0,
Beijing,Haidian,Beitaipingzhuang,fang,,85.87,7500000.0,87341.0,
Beijing,Haidian,Beitaipingzhuang,fang,,82.1,6600000.0,80389.0,
Beijing,Haidian,Beitaipingzhuang,fang,,95.15,9300000.0,97740.0,
Beijing,Haidian,Beitaipingzhuang,fang,,82.71,7500000.0,90678.0,
Beijing,Haidian,Beitaipingzhuang,fang,,93.3,9000000.0,96463.0,
Beijing,Haidian,Beitaipingzhuang,fang,,130.63,7660000.0,58638.0,
Beijing,Haidian,Beitaipingzhuang,fang,,87.41,6990000.0,79967.0,
Beijing,Haidian,Beitaipingzhuang,fang,,64.49,5600000.0,86835.0,
Beijing,Haidian,Beitaipingzhuang,fang,,81.07,5980000.0,73763.0,
Beijing,Haidian,Beitaipingzhuang,fang,,82.71,7500000.0,90678.0,
Beijing,Haidian,Beitaipingzhuang,fang,,83.6,7800000.0,93301.0,
Beijing,Haidian,Beitaipingzhuang,fang,,74.5,6750000.0,90604.0,
Beijing,Haidian,Beitaipingzhuang,fang,,63.1,4980000.0,78922.0,
Beijing,Haidian,Beitaipingzhuang,fang,,82.71,7500000.0,90678.0,
Beijing,Haidian,Beitaipingzhuang,fang,,81.07,5980000.0,73763.0,
Beijing,Haidian,Beitaipingzhuang,fang,,60.84,4750000.0,78073.0,
Beijing,Haidian,Beitaipingzhuang,fang,,491.05,29450000.0,59974.0,
Beijing,Haidian,Beitaipingzhuang,fang,,349.71,25000000.0,71488.0,
Beijing,Haidian,Beitaipingzhuang,fang,,491.05,29450000.0,59974.0,
Beijing,Haidian,Beitaipingzhuang,fang,,184.13,17700000.0,96128.0,
Beijing,Haidian,Beitaipingzhuang,fang,,213.73,25800000.0,120713.0,
Beijing,Haidian,Beitaipingzhuang,fang,,213.46,25500000.0,119460.0,
Beijing,Haidian,Beitaipingzhuang,fang,,157.65,14250000.0,90390.0,
Beijing,Haidian,Beitaipingzhuang,fang,,150.8,15000000.0,99469.0,
Beijing,Haidian,Beitaipingzhuang,fang,,95.15,9300000.0,97741.0,
Beijing,Haidian,Beitaipingzhuang,fang,,152.08,13200000.0,86797.0,
Beijing,Haidian,Beitaipingzhuang,fang,,144.4,14500000.0,100416.0,
Beijing,Haidian,Beitaipingzhuang,fang,,83.6,7800000.0,93301.0,
Beijing,Haidian,Beitaipingzhuang,fang,,364.4,25880000.0,71021.0,
Beijing,Haidian,Beitaipingzhuang,fang,,317.72,23990000.0,75507.0,
Beijing,Haidian,Beitaipingzhuang,fang,,93.3,9000000.0,96463.0,
Beijing,Haidian,Beitaipingzhuang,fang,,82.71,7500000.0,90679.0,
Beijing,Haidian,Beitaipingzhuang,fang,,349.71,29500000.0,84356.0,
Beijing,Haidian,Beitaipingzhuang,fang,,132.74,16000000.0,120536.0,
Beijing,Haidian,Beitaipingzhuang,fang,,148.8,13700000.0,92070.0,
Beijing,Haidian,Beitaipingzhuang,fang,,212.47,25500000.0,120017.0,
Beijing,Haidian,Beitaipingzhuang,fang,,127.95,11800000.0,92224.0,
Beijing,Haidian,Beitaipingzhuang,fang,,150.55,16300000.0,108270.0,
Beijing,Haidian,Beitaipingzhuang,fang,,85.87,7500000.0,87341.0,
Beijing,Haidian,Beitaipingzhuang,fang,,87.41,6990000.0,79968.0,
Beijing,Haidian,Beitaipingzhuang,fang,,132.74,13800000.0,103963.0,
Beijing,Haidian,Beitaipingzhuang,fang,,127.95,10900000.0,85190.0,
Beijing,Haidian,Beitaipingzhuang,fang,,123.27,15600000.0,126552.0,
Beijing,Haidian,Beitaipingzhuang,fang,,101.94,12300000.0,120660.0,
Beijing,Haidian,Beitaipingzhuang,fang,,69.6,6260000.0,89943.0,
Beijing,Haidian,Beitaipingzhuang,fang,,126.68,4950000.0,39075.0,
Beijing,Haidian,Beitaipingzhuang,fang,,70.69,2800000.0,39610.0,
Beijing,Haidian,Beitaipingzhuang,fang,,69.01,4400000.0,63759.0,
Beijing,Haidian,Beitaipingzhuang,fang,,91.1,8900000.0,97695.0,
Beijing,Haidian,Beitaipingzhuang,fang,,55.58,1780000.0,32026.0,
Beijing,Haidian,Beitaipingzhuang,fang,,145.0,13200000.0,91035.0,
Beijing,Haidian,Beitaipingzhuang,fang,,118.09,11280000.0,95520.0,
Beijing,Haidian,Beitaipingzhuang,fang,,148.89,15000000.0,100746.0,
Beijing,Haidian,Beitaipingzhuang,fang,,214.81,23500000.0,109400.0,
Beijing,Haidian,Beitaipingzhuang,fang,,148.55,15480000.0,104208.0,
Beijing,Haidian,Beitaipingzhuang,fang,,102.92,9700000.0,94248.0,
Beijing,Haidian,Beitaipingzhuang,fang,,159.53,15100000.0,94654.0,
Beijing,Haidian,Beitaipingzhuang,fang,,187.39,15880000.0,84744.0,
Beijing,Haidian,Beitaipingzhuang,fang,,57.8,4690000.0,81142.0,
Beijing,Haidian,Beitaipingzhuang,fang,,59.0,5600000.0,94916.0,
Beijing,Haidian,Beitaipingzhuang,fang,,214.81,23500000.0,109400.0,
Beijing,Haidian,Beitaipingzhuang,fang,,48.61,5150000.0,105946.0,
Beijing,Haidian,Beitaipingzhuang,fang,,93.32,8870000.0,95049.0,
Beijing,Haidian,Beitaipingzhuang,fang,,102.92,9700000.0,94248.0,
Beijing,Haidian,Beitaipingzhuang,fang,,63.51,4680000.0,73690.0,
Beijing,Haidian,Beitaipingzhuang,fang,,93.49,7600000.0,81293.0,
Beijing,Haidian,Beitaipingzhuang,fang,,268.44,27500000.0,102444.0,
Beijing,Haidian,Beitaipingzhuang,fang,,74.5,6750000.0,90604.0,
Beijing,Haidian,Beitaipingzhuang,fang,,148.8,13900000.0,93414.0,
Beijing,Haidian,Beitaipingzhuang,fang,,93.49,7190000.0,76907.0,
Beijing,Haidian,Beitaipingzhuang,fang,,48.61,5280000.0,108620.0,
Beijing,Haidian,Beitaipingzhuang,fang,,134.45,11700000.0,87022.0,
Beijing,Haidian,Beitaipingzhuang,fang,,207.08,18500000.0,89338.0,
Beijing,Haidian,Beitaipingzhuang,fang,,82.1,6000000.0,73082.0,
Beijing,Haidian,Beitaipingzhuang,fang,,69.6,6260000.0,89943.0,
Beijing,Haidian,Beitaipingzhuang,fang,,85.12,6150000.0,72251.0,
Beijing,Haidian,Beitaipingzhuang,fang,,349.71,29500000.0,84356.0,
Beijing,Haidian,Beitaipingzhuang,fang,,269.57,31600000.0,117224.0,
Beijing,Haidian,Beitaipingzhuang,fang,,132.5,15500000.0,116982.0,
Beijing,Haidian,Beitaipingzhuang,fang,,54.13,4150000.0,76667.0,
Beijing,Haidian,Beitaipingzhuang,fang,,132.74,16000000.0,120537.0,
Beijing,Haidian,Beitaipingzhuang,fang,,33.15,3000000.0,90498.0,
Beijing,Haidian,Beitaipingzhuang,fang,,53.34,1790000.0,33559.0,
Beijing,Haidian,Beitaipingzhuang,fang,,190.72,23600000.0,123742.0,
Beijing,Haidian,Beitaipingzhuang,fang,,148.8,13900000.0,93414.0,
Beijing,Haidian,Beitaipingzhuang,fang,,86.6,6770000.0,78176.0,
Beijing,Haidian,Beitaipingzhuang,fang,,60.84,4750000.0,78074.0,
Beijing,Haidian,Beitaipingzhuang,fang,,130.63,7680000.0,58793.0,
Beijing,Haidian,Beitaipingzhuang,fang,,159.53,15100000.0,94654.0,
Beijing,Haidian,Beitaipingzhuang,fang,,54.13,4150000.0,76667.0,
Beijing,Haidian,Beitaipingzhuang,fang,,47.0,3990000.0,84894.0,
Beijing,Haidian,Beitaipingzhuang,fang,,82.1,6600000.0,80390.0,
Beijing,Haidian,Beitaipingzhuang,fang,,74.26,6400000.0,86184.0,
Beijing,Haidian,Beitaipingzhuang,fang,,61.05,5000000.0,81900.0,
Beijing,Haidian,Beitaipingzhuang,fang,,132.5,15500000.0,116982.0,
Beijing,Haidian,Beitaipingzhuang,fang,,82.1,6500000.0,79172.0,
Beijing,Haidian,Beitaipingzhuang,fang,,93.49,7600000.0,81292.0,
Beijing,Haidian,Beitaipingzhuang,fang,,74.26,6400000.0,86184.0,
Beijing,Haidian,Beitaipingzhuang,fang,,78.4,5780000.0,73725.0,
Beijing,Haidian,Beitaipingzhuang,fang,,93.49,7190000.0,76907.0,
Beijing,Haidian,Beitaipingzhuang,fang,,54.58,1790000.0,32796.0,
Beijing,Haidian,Beitaipingzhuang,fang,,102.92,8500000.0,82589.0,
Beijing,Haidian,Beitaipingzhuang,fang,,76.1,9200000.0,120894.0,
Beijing,Haidian,Beitaipingzhuang,fang,,190.72,23600000.0,123742.0,
Beijing,Haidian,Beitaipingzhuang,fang,,242.8,22000000.0,90610.0,
Beijing,Haidian,Beitaipingzhuang,fang,,53.54,2050000.0,38290.0,
Beijing,Haidian,Beitaipingzhuang,fang,,113.92,4800000.0,42135.0,
Beijing,Haidian,Beitaipingzhuang,fang,,212.47,25500000.0,120017.0,
Beijing,Haidian,Beitaipingzhuang,fang,,130.6,18990000.0,145406.0,
Beijing,Haidian,Beitaipingzhuang,fang,,55.3,1790000.0,32369.0,
Beijing,Haidian,Beitaipingzhuang,fang,,149.84,16880000.0,112653.0,
Beijing,Haidian,Beitaipingzhuang,fang,,92.12,10590000.0,114959.0,
Beijing,Haidian,Beitaipingzhuang,fang,,81.2,9000000.0,110837.0,
Beijing,Haidian,Beitaipingzhuang,fang,,367.17,26000000.0,70812.0,
Beijing,Haidian,Beitaipingzhuang,fang,,186.65,18550000.0,99384.0,
Beijing,Haidian,Beitaipingzhuang,fang,,60.3,5850000.0,97015.0,
Beijing,Haidian,Beitaipingzhuang,fang,,210.45,19880000.0,94465.0,
Beijing,Haidian,Beitaipingzhuang,fang,,187.39,17500000.0,93389.0,
Beijing,Haidian,Beitaipingzhuang,fang,,349.71,29300000.0,83784.0,
Beijing,Haidian,Beitaipingzhuang,fang,,50.21,4550000.0,90620.0,
Beijing,Haidian,Beitaipingzhuang,fang,,70.69,2800000.0,39610.0,
Beijing,Haidian,Beitaipingzhuang,fang,,212.47,25500000.0,120017.0,
Beijing,Haidian,Beitaipingzhuang,fang,,55.58,1780000.0,32026.0,
Beijing,Haidian,Beitaipingzhuang,fang,,63.57,4750000.0,74721.0,
Beijing,Haidian,Beitaipingzhuang,fang,,143.1,15580000.0,108875.0,
Beijing,Haidian,Beitaipingzhuang,fang,,214.81,23500000.0,109400.0,
Beijing,Haidian,Beitaipingzhuang,fang,,54.13,4150000.0,76667.0,
Beijing,Haidian,Beitaipingzhuang,fang,,349.71,29300000.0,83784.0,
Beijing,Haidian,Beitaipingzhuang,fang,,93.49,7190000.0,76907.0,
Beijing,Haidian,Beitaipingzhuang,fang,,53.06,1770000.0,33359.0,
Beijing,Haidian,Beitaipingzhuang,fang,,269.57,31600000.0,117224.0,
Beijing,Haidian,Beitaipingzhuang,fang,,367.17,25880000.0,70486.0,
Beijing,Haidian,Beitaipingzhuang,fang,,63.1,4980000.0,78923.0,
Beijing,Haidian,Beitaipingzhuang,fang,,62.7,6300000.0,100478.0,
Beijing,Haidian,Beitaipingzhuang,fang,,81.2,9000000.0,110837.0,
Beijing,Haidian,Beitaipingzhuang,fang,,60.84,4750000.0,78074.0,
Beijing,Haidian,Beitaipingzhuang,fang,,52.5,4900000.0,93333.0,
Beijing,Haidian,Beitaipingzhuang,fang,,125.46,16200000.0,129125.0,
Beijing,Haidian,Beitaipingzhuang,fang,,130.6,18990000.0,145406.0,
Beijing,Haidian,Beitaipingzhuang,fang,,216.8,24250000.0,111855.0,
Beijing,Haidian,Beitaipingzhuang,fang,,97.65,8000000.0,81925.0,
Beijing,Haidian,Beitaipingzhuang,fang,,98.62,7500000.0,76049.0,
Beijing,Haidian,Beitaipingzhuang,fang,,76.1,9200000.0,120894.0,
Beijing,Haidian,Beitaipingzhuang,fang,,81.07,5980000.0,73764.0,
Beijing,Haidian,Beitaipingzhuang,fang,,93.49,7600000.0,81293.0,
Beijing,Haidian,Beitaipingzhuang,fang,,82.1,6500000.0,79172.0,
Beijing,Haidian,Beitaipingzhuang,fang,,74.26,6400000.0,86184.0,
Beijing,Haidian,Beitaipingzhuang,fang,,134.26,14800000.0,110234.0,
Beijing,Haidian,Beitaipingzhuang,fang,,109.91,4390000.0,39942.0,
Beijing,Haidian,Beitaipingzhuang,fang,,114.93,11800000.0,102671.0,
Beijing,Haidian,Beitaipingzhuang,fang,,69.01,4400000.0,63759.0,
Beijing,Haidian,Beitaipingzhuang,fang,,50.2,5300000.0,105578.0,
Beijing,Haidian,Beitaipingzhuang,fang,,93.49,7500000.0,80222.0,
Beijing,Haidian,Beitaipingzhuang,fang,,86.6,6770000.0,78176.0,
Beijing,Haidian,Beitaipingzhuang,fang,,149.84,15000000.0,100107.0,
Beijing,Haidian,Beitaipingzhuang,fang,,213.57,25800000.0,120804.0,
Beijing,Haidian,Beitaipingzhuang,fang,,82.71,8300000.0,100351.0,
Beijing,Haidian,Beitaipingzhuang,fang,,70.5,6900000.0,97872.0,
Beijing,Haidian,Beitaipingzhuang,fang,,63.1,5250000.0,83201.0,
Beijing,Haidian,Beitaipingzhuang,fang,,74.5,6750000.0,90605.0,
Beijing,Haidian,Beitaipingzhuang,fang,,54.13,4980000.0,92001.0,
Beijing,Haidian,Beitaipingzhuang,fang,,210.45,19880000.0,94465.0,
Beijing,Haidian,Beitaipingzhuang,fang,,78.4,6300000.0,80358.0,
Beijing,Haidian,Beitaipingzhuang,fang,,82.71,7300000.0,88261.0,
Beijing,Haidian,Beitaipingzhuang,fang,,53.34,1790000.0,33559.0,
Beijing,Haidian,Beitaipingzhuang,fang,,61.05,5000000.0,81900.0,
Beijing,Haidian,Beitaipingzhuang,fang,,213.73,25800000.0,120714.0,
Beijing,Haidian,Beitaipingzhuang,fang,,148.8,13700000.0,92070.0,
Beijing,Haidian,Beitaipingzhuang,fang,,131.2,10000000.0,76220.0,
Beijing,Haidian,Beitaipingzhuang,fang,,85.12,6150000.0,72251.0,
Beijing,Haidian,Beitaipingzhuang,fang,,113.92,4800000.0,42135.0,
Beijing,Haidian,Beitaipingzhuang,fang,,59.0,5600000.0,94916.0,
Beijing,Haidian,Beitaipingzhuang,fang,,74.5,6750000.0,90604.0,
Beijing,Haidian,Beitaipingzhuang,fang,,141.6,7100000.0,50142.0,
Beijing,Haidian,Beitaipingzhuang,fang,,58.53,5400000.0,92261.0,
Beijing,Haidian,Beitaipingzhuang,fang,,268.44,27500000.0,102444.0,
Beijing,Haidian,Beitaipingzhuang,fang,,87.41,6990000.0,79968.0,
Beijing,Haidian,Beitaipingzhuang,fang,,55.58,1780000.0,32026.0,
Beijing,Haidian,Beitaipingzhuang,fang,,53.06,1770000.0,33359.0,
Beijing,Haidian,Beitaipingzhuang,fang,,81.07,5980000.0,73764.0,
Beijing,Haidian,Beitaipingzhuang,fang,,207.08,18500000.0,89338.0,
Beijing,Haidian,Beitaipingzhuang,fang,,53.34,1750000.0,32809.0,
Beijing,Haidian,Beitaipingzhuang,fang,,85.12,6150000.0,72251.0,
Beijing,Haidian,Beitaipingzhuang,fang,,98.77,4000000.0,40499.0,
Beijing,Haidian,Beitaipingzhuang,fang,,102.92,9700000.0,94248.0,
Beijing,Haidian,Beitaipingzhuang,fang,,60.84,4750000.0,78074.0,
Beijing,Haidian,Beitaipingzhuang,fang,,148.8,13900000.0,93414.0,
Beijing,Haidian,Beitaipingzhuang,fang,,61.05,5000000.0,81901.0,
Beijing,Haidian,Beitaipingzhuang,fang,,76.1,9200000.0,120894.0,
Beijing,Haidian,Beitaipingzhuang,fang,,159.53,15100000.0,94654.0,
Beijing,Haidian,Beitaipingzhuang,fang,,81.07,5980000.0,73763.0,
Beijing,Haidian,Shijicheng,fang,海淀世纪城精装三居 东南朝向次顶层 高层视野佳 带车位,172.34,15460000.0,89706.0,1
Beijing,Haidian,Shijicheng,fang,海淀世纪城精装两居 东南向中层满五,107.0,10600000.0,99065.0,1
Beijing,Haidian,Shijicheng,fang,"世纪城春荫园南北通透四居室稳定出售,近地铁靠近金源",209.0,21000000.0,100478.0,1
Beijing,Haidian,Shijicheng,fang,世纪城三期时雨园板楼两居+安静+采光足+诚意,86.3,10200000.0,118192.0,1
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期晴波园,165.0,18200000.0,110303.0,1
Beijing,Haidian,Shijicheng,fang,世纪城 眼镜4居 南北向通透 装修好 拎包入住业主诚意出售,209.18,26000000.0,124294.0,1
Beijing,Haidian,Shijicheng,fang,晴雪园 2室1厅 南,93.56,11500000.0,122915.0,1
Beijing,Haidian,Shijicheng,fang,世纪城必卖捡漏好房 高性价比四居室 南北通透 前后不临街,179.0,18800000.0,105027.0,1
Beijing,Haidian,Shijicheng,fang,5室2厅鲁艺上河村三区,289.07,53000000.0,183346.0,1
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期春荫园,213.03,22600000.0,106088.0,1
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期时雨园,166.0,13500000.0,81325.0,1
Beijing,Haidian,Shijicheng,fang,"世纪城春荫园南北通透精装修大四居带车位出售,看房随时",203.0,19800000.0,97536.0,1
Beijing,Haidian,Shijicheng,fang,"新上+世纪城单价8万三居室,随时看房",141.0,80000.0,81560.0,1
Beijing,Haidian,Shijicheng,fang,世纪城的户型之一!晴雪园高层四居。大厅南北通透!,205.0,25800000.0,125853.0,1
Beijing,Haidian,Shijicheng,fang,世纪城春荫园南北通透精装修两居室稳定出售,127.0,13000000.0,102362.0,1
Beijing,Haidian,Shijicheng,fang,观山园 百万装修 四居室 三面采光有车位,210.48,28800000.0,136830.0,1
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期春荫园,213.03,22600000.0,106088.0,1
Beijing,Haidian,Shijicheng,fang,海淀世纪城!性价比高!大两居改三居!带储物间!诚意出售!,122.0,12000000.0,98360.0,1
Beijing,Haidian,Shijicheng,fang,3室2厅鲁艺上河村一区,179.0,24600000.0,137430.0,1
Beijing,Haidian,Shijicheng,fang,观山园捡漏必选 世纪城稀缺矮板 低密 车位 总价低,164.32,21000000.0,127799.0,1
Beijing,Haidian,Shijicheng,fang,"春荫园板楼三居室,双卧朝南,南北通透,看房随时有钥匙",134.25,13400000.0,99813.0,1
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园五区,173.0,15500000.0,89595.0,1
Beijing,Haidian,Shijicheng,fang,世纪城三期时雨园双线通透+主次分离+位置安静+采光充足,148.95,14800000.0,99362.0,1
Beijing,Haidian,Shijicheng,fang,春荫园 203平4居 南北向精装修 带车位,203.0,19800000.0,97536.0,1
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城一期远大园六区,203.0,17600000.0,86699.0,1
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期晴波园,165.0,18200000.0,110303.0,1
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期垂虹园,208.0,17280000.0,83076.0,1
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期时雨园,148.95,14800000.0,99362.0,1
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期观山园,171.33,21000000.0,122570.0,1
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期翠叠园,193.6,20800000.0,107438.0,1
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城一期远大园四区,179.0,15800000.0,88268.0,1
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园一区,181.0,16800000.0,92817.0,1
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城二期远大园三区,158.0,14380000.0,91012.0,1
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期时雨园,148.95,14800000.0,99362.0,1
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城二期远大园三区,130.0,11900000.0,91538.0,1
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期观山园,122.0,17900000.0,146721.0,1
Beijing,Haidian,Shijicheng,fang,鲁艺上河村捡漏复式五居室+园区中心位置安静+挑空6.8米,283.0,38000000.0,134275.0,1
Beijing,Haidian,Shijicheng,fang,4室2厅鲁艺上河村三区,263.0,38800000.0,147528.0,1
Beijing,Haidian,Shijicheng,fang,世纪城 客厅南北通透 双卧南 10号线 12号线 4个大阳台,165.0,21500000.0,130303.0,1
Beijing,Haidian,Shijicheng,fang,5室2厅鲁艺上河村三区,283.0,39800000.0,140636.0,1
Beijing,Haidian,Shijicheng,fang,4室2厅鲁艺上河村二区,206.03,31500000.0,152890.0,1
Beijing,Haidian,Shijicheng,fang,2室2厅鲁艺上河村二区,164.33,21990000.0,133816.0,1
Beijing,Haidian,Shijicheng,fang,海淀世纪城鲁艺上河村南北通透顶层大宅 380平精装9室,380.86,45000000.0,118153.0,1
Beijing,Haidian,Shijicheng,fang,世纪城 10号线12号线 刷卡入户 独梯独户 明卫 衣帽间,283.0,38000000.0,134275.0,1
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期观山园,165.0,20800000.0,126060.0,1
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园一区,180.0,16800000.0,93333.0,1
Beijing,Haidian,Shijicheng,fang,世纪城 刷卡入户 独梯独户 明卫 衣帽间 储物间 洗晾衣阳台,300.13,40000000.0,133275.0,1
Beijing,Haidian,Shijicheng,fang,世纪城 刷卡入户 独梯独户 带明卫 衣帽间 4个洗衣晾衣阳台,323.52,44000000.0,136003.0,1
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城三期春荫园,134.29,12900000.0,96060.0,1
Beijing,Haidian,Shijicheng,fang,世纪城。金源燕莎 10号线 12号线 套衣帽间 明卫 储藏间,205.0,25800000.0,125853.0,1
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园三区,186.0,19500000.0,104838.0,1
Beijing,Haidian,Shijicheng,fang,世纪城观山园 172平4居 南北向精装修 自住保养好,172.0,22500000.0,130813.0,1
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期观山园,209.18,26000000.0,124294.0,1
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期春荫园,213.03,22600000.0,106088.0,1
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期观山园,165.0,22500000.0,136363.0,1
Beijing,Haidian,Shijicheng,fang,海淀世纪城!捡漏大3居 精装三居 有车位 双阳台 楼层视野佳,156.47,12600000.0,80526.0,1
Beijing,Haidian,Shijicheng,fang,【公司必卖好房】4室2厅世纪城三期晴波园 我知道底价,165.0,18200000.0,110303.0,1
Beijing,Haidian,Shijicheng,fang,世纪城观山园 172平3居 南北向简装修 视野无遮挡,172.0,22000000.0,127906.0,1
Beijing,Haidian,Shijicheng,fang,世纪城 10号线 12号线 客厅三卧朝南 有明卫 洗晾衣阳台,193.6,20800000.0,107438.0,1
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城一期远大园六区,203.0,17600000.0,86699.0,1
Beijing,Haidian,Shijicheng,fang,海淀世纪城!捡漏大3居 精装三居 有车位 双阳台 楼层视野佳,156.47,12600000.0,80526.0,2
Beijing,Haidian,Shijicheng,fang,【公司必卖好房】4室2厅世纪城三期晴波园 我知道底价,165.0,18200000.0,110303.0,2
Beijing,Haidian,Shijicheng,fang,海淀世纪城鲁艺上河村南北通透顶层大宅 380平精装9室,380.86,45000000.0,118153.0,2
Beijing,Haidian,Shijicheng,fang,世纪城观山园 122.07平2居+1南北向简装修 自住保养好,122.07,17800000.0,145817.0,2
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城二期远大园三区,186.0,19500000.0,104838.0,2
Beijing,Haidian,Shijicheng,fang,世纪城 刷卡入户 独梯独户 带明卫 衣帽间 4个洗衣晾衣阳台,323.52,44000000.0,136003.0,2
Beijing,Haidian,Shijicheng,fang,4室2厅鲁艺上河村二区,206.03,31500000.0,152890.0,2
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城三期春荫园,127.0,13310000.0,104803.0,2
Beijing,Haidian,Shijicheng,fang,世纪城观山园 164.32平3居 南向精装修 随时签约,164.32,21000000.0,127799.0,2
Beijing,Haidian,Shijicheng,fang,世纪城 10号线 12号线 招财社区 垂虹园 储物间 全新装,122.0,13140000.0,107704.0,2
Beijing,Haidian,Shijicheng,fang,4室2厅鲁艺上河村一区,181.85,22500000.0,123728.0,2
Beijing,Haidian,Shijicheng,fang,鲁艺上河村三区+带150平+目前改成了三个套间+明厨明卫,300.13,40000000.0,133275.0,2
Beijing,Haidian,Shijicheng,fang,世纪城春荫园 法P房 仅契税 可满额贷款 至少节省100万,134.0,1000000.0,87686.0,2
Beijing,Haidian,Shijicheng,fang,5室2厅鲁艺上河村一区,327.0,41800000.0,127828.0,2
Beijing,Haidian,Shijicheng,fang,世纪城金源 招财社区 有明卫 储物间 洗衣晾衣阳台 10号线,208.0,17280000.0,83076.0,2
Beijing,Haidian,Shijicheng,fang,世纪城 10号线 12号线 储物间 可做三居 招财社区 金源,122.0,12000000.0,98360.0,2
Beijing,Haidian,Shijicheng,fang,世纪城 10号线 12号线 客厅主卧朝南 全新装 拎包入住,175.59,23800000.0,135543.0,2
Beijing,Haidian,Shijicheng,fang,"值得购买的放心房,随时看房有钥匙",131.0,8500000.0,64885.0,2
Beijing,Haidian,Shijicheng,fang,世纪城 10号线 12号线 双卧朝南 双明卫 南北通透 金源,125.0,15000000.0,120000.0,2
Beijing,Haidian,Shijicheng,fang,5室2厅鲁艺上河村三区,289.07,53000000.0,183346.0,2
Beijing,Haidian,Shijicheng,fang,鲁园上河村入门级平层五居室+带私家门厅+三卧朝南+有三个车位,326.61,45000000.0,137779.0,2
Beijing,Haidian,Shijicheng,fang,世纪城 10号线 12号线 客厅南北通透 双卧朝南 有明卫,200.96,24800000.0,123407.0,2
Beijing,Haidian,Shijicheng,fang,世纪城远大园五区 127平2居 南西向豪华装修 视野无遮挡,127.0,12590000.0,99133.0,2
Beijing,Haidian,Shijicheng,fang,海淀世纪城远大园五区 南西向精装三居 满五住宅,165.0,15200000.0,92121.0,2
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期垂虹园,208.0,22000000.0,105769.0,2
Beijing,Haidian,Shijicheng,fang,【客厅三间卧室朝南】【养生楼层观园区绿化】+价格可谈看房便利,209.0,25990000.0,124354.0,2
Beijing,Haidian,Shijicheng,fang,4室2厅世纪城三期翠叠园,222.0,29000000.0,130630.0,2
Beijing,Haidian,Shijicheng,fang,5室2厅鲁艺上河村三区,283.0,39800000.0,140636.0,2
Beijing,Haidian,Shijicheng,fang,世纪城 10号线 12号线 2个洗衣晾衣阳台 双卧朝南 金源,164.0,17500000.0,106707.0,2
Beijing,Haidian,Shijicheng,fang,2室2厅世纪城三期晴雪园,123.74,13800000.0,111524.0,2
Beijing,Haidian,Shijicheng,fang,3室2厅世纪城三期晴波园,155.0,23800000.0,153548.0,2
