source,title,rent_month_yuan,area_m2,location,city,district,block,page
zu,4室2厅碧水云天1期,28500.0,178.0,海淀,北京,海淀,万柳,10
zu,3室2厅阳春光华枫树园,21000.0,145.0,海淀,北京,海淀,万柳,10
zu,南北通透万柳书院3室2厅豪华装修,80000.0,213.0,万柳,北京,海淀,万柳,10
zu,2室1厅阳春光华枫树园,13500.0,91.0,海淀,北京,海淀,万柳,10
zu,4室2厅万泉新新家园,34000.0,200.0,海淀,北京,海淀,万柳,10
zu,涧桥泊屋4室2厅豪华装修 随时看房 价格可议,45000.0,199.0,海淀,北京,海淀,万柳,10
zu,1室1厅碧水云天2期,9800.0,61.0,海淀,北京,海淀,万柳,10
zu,2室2厅阳春光华枫树园,15900.0,107.0,海淀,北京,海淀,万柳,10
zu,4室2厅锋尚国际公寓,28000.0,156.0,海淀,北京,海淀,万柳,10
zu,4室2厅万泉新新家园,38000.0,269.0,海淀,北京,海淀,万柳,10
zu,蜂鸟社区 1室1卫1厅 52平精装修 6200元/月,6200.0,52.0,海淀,北京,海淀,万柳,10
zu,2室2厅光大水墨风景,14000.0,94.0,海淀,北京,海淀,万柳,10
zu,万柳书院4室2厅精装修,145000.0,323.0,万柳,北京,海淀,万柳,10
zu,南北通透小南庄3室2厅精装修,14000.0,130.0,海淀,北京,海淀,万柳,10
zu,3室2厅万泉新新家园,23000.0,136.0,海淀,北京,海淀,万柳,10
zu,蜂鸟社区1室1厅精装修,5600.0,52.0,海淀,北京,海淀,万柳,10
zu,新起点嘉园5室2厅精装修,32000.0,300.0,海淀,北京,海淀,万柳,10
zu,万柳书院4室2厅精装修,145000.0,323.0,万柳,北京,海淀,万柳,10
zu,3室2厅光大水墨风景,31000.0,164.0,海淀,北京,海淀,万柳,10
zu,万柳精装四居 南北通透 地铁近 28000/月,28000.0,194.0,万柳,北京,海淀,万柳,10
zu,1室1厅锋尚国际公寓,8500.0,75.0,海淀,北京,海淀,万柳,10
zu,万柳书院4室2厅精装修,145000.0,323.0,万柳,北京,海淀,万柳,10
zu,2室2厅碧水云天1期 随时看房,15000.0,98.0,海淀,北京,海淀,万柳,10
zu,1室1厅碧水云天2期,9900.0,81.0,海淀,北京,海淀,万柳,10
zu,正南蜂鸟社区1室1厅精装修,6500.0,50.0,海淀,北京,海淀,万柳,10
zu,1室1厅碧水云天2期,9800.0,61.0,海淀,北京,海淀,万柳,10
zu,蜂鸟社区1室1厅精装修,6000.0,42.0,海淀,北京,海淀,万柳,10
zu,华府一层复式两居 家具齐全 在租就这一套 同看书院,25800.0,150.0,海淀,北京,海淀,万柳,10
zu,万柳 碧水云天 东向两居室 正对园区 保养好 可长租,16000.0,99.0,万柳,北京,海淀,万柳,10
zu,5室2厅万泉新新家园,59000.0,313.0,海淀,北京,海淀,万柳,10
zu,光大花园2室1厅豪华装修,13000.0,92.0,海淀,北京,海淀,万柳,10
zu,3室2厅碧水云天1期,20000.0,137.0,海淀,北京,海淀,万柳,11
zu,5室3厅万城华府海园,90000.0,380.0,海淀,北京,海淀,万柳,11
zu,1室1厅锋尚国际公寓,9000.0,68.0,海淀,北京,海淀,万柳,11
zu,南北通透万柳书院3室2厅豪华装修,80000.0,213.0,万柳,北京,海淀,万柳,11
zu,5室3厅万城华府海园,90000.0,380.0,海淀,北京,海淀,万柳,11
zu,4室2厅万泉新新家园,38000.0,269.0,海淀,北京,海淀,万柳,11
zu,南北通透万柳书院3室2厅豪华装修,80000.0,213.0,万柳,北京,海淀,万柳,11
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,11
zu,4室2厅碧水云天1期,28500.0,178.0,海淀,北京,海淀,万柳,11
zu,3室2厅碧水云天1期,19000.0,136.0,海淀,北京,海淀,万柳,11
zu,5室3厅万城华府龙园,60000.0,395.0,海淀,北京,海淀,万柳,11
zu,正南蜂鸟社区1室1厅精装修,6500.0,50.0,海淀,北京,海淀,万柳,11
zu,蜂鸟社区1室1厅精装修,6000.0,47.0,海淀,北京,海淀,万柳,11
zu,3室2厅阳春光华枫树园,21000.0,145.0,海淀,北京,海淀,万柳,11
zu,万柳书院4室2厅精装修,145000.0,323.0,万柳,北京,海淀,万柳,11
zu,万柳 电梯洋房 南北四居室 保养好 三面采光 有车位,35000.0,248.0,万柳,北京,海淀,万柳,11
zu,1室1厅碧水云天2期,9900.0,81.0,海淀,北京,海淀,万柳,11
zu,2室1厅阳春光华枫树园,13000.0,105.0,海淀,北京,海淀,万柳,11
zu,新起点嘉园5室2厅精装修,32000.0,300.0,海淀,北京,海淀,万柳,11
zu,3室2厅阳春光华枫树园,21000.0,145.0,海淀,北京,海淀,万柳,11
zu,南北通透小南庄3室2厅精装修,14000.0,130.0,海淀,北京,海淀,万柳,11
zu,万柳书院4室2厅精装修,145000.0,323.0,万柳,北京,海淀,万柳,11
zu,3室1厅万泉新新家园,30000.0,159.0,海淀,北京,海淀,万柳,11
zu,3室2厅碧水云天1期,19000.0,136.0,海淀,北京,海淀,万柳,11
zu,康桥水郡5室3厅精装修,90000.0,410.0,海淀,北京,海淀,万柳,11
zu,涧桥泊屋4室2厅豪华装修,45000.0,199.0,海淀,北京,海淀,万柳,11
zu,5室3厅万城华府海园,90000.0,380.0,海淀,北京,海淀,万柳,11
zu,蜂鸟社区1室1厅精装修,6000.0,47.0,海淀,北京,海淀,万柳,11
zu,4室2厅万泉新新家园,34000.0,200.0,海淀,北京,海淀,万柳,11
zu,光大花园4室2厅精装修,22000.0,177.0,海淀,北京,海淀,万柳,11
zu,2室1厅光大水墨风景 随时看房 价格可议,17500.0,99.0,海淀,北京,海淀,万柳,11
zu,1室1厅锋尚国际公寓,9000.0,68.0,海淀,北京,海淀,万柳,11
zu,4室2厅万泉新新家园,36000.0,246.0,海淀,北京,海淀,万柳,11
zu,3室2厅碧水云天1期,19000.0,136.0,海淀,北京,海淀,万柳,11
zu,5室3厅万城华府海园,90000.0,380.0,海淀,北京,海淀,万柳,11
zu,5室3厅万城华府海园,100000.0,378.0,海淀,北京,海淀,万柳,11
zu,5室3厅万城华府海园,100000.0,378.0,海淀,北京,海淀,万柳,11
zu,2室2厅光大水墨风景,14000.0,94.0,海淀,北京,海淀,万柳,11
zu,精装修 视野开阔 随时看房 采光好 南北通透,80000.0,213.0,海淀,北京,海淀,万柳,11
zu,万柳康桥水郡5居复式房户型方正园区好位置安静不临街,90000.0,410.0,万柳,北京,海淀,万柳,11
zu,光大花园4室2厅精装修,25000.0,182.0,海淀,北京,海淀,万柳,11
zu,3室2厅万泉新新家园,23000.0,136.0,海淀,北京,海淀,万柳,11
zu,"万柳豪华装修复试五居室,视野采光好,家具齐全,可随时",90000.0,410.0,万柳,北京,海淀,万柳,11
zu,2室2厅碧水云天1期,15000.0,98.0,海淀,北京,海淀,万柳,11
zu,"临河社区,豪华装修两居室,家具家电齐全,业主诚意出租",17500.0,99.0,海淀,北京,海淀,万柳,11
zu,3室1厅碧水云天2期,20000.0,123.0,海淀,北京,海淀,万柳,11
zu,阳春光华枫树园 2室1卫1厅 105平精装修 158,13000.0,105.0,海淀,北京,海淀,万柳,11
zu,2室2厅光大水墨风景,14000.0,94.0,海淀,北京,海淀,万柳,11
zu,2室2厅碧水云天1期,15000.0,98.0,海淀,北京,海淀,万柳,11
zu,2室1厅光大水墨风景,17500.0,99.0,海淀,北京,海淀,万柳,11
zu,4室2厅光大水墨风景,38000.0,216.0,海淀,北京,海淀,万柳,11
zu,2室1厅阳春光华枫树园,13000.0,105.0,海淀,北京,海淀,万柳,11
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,11
zu,涧桥泊屋3室2厅豪华装修,26000.0,127.0,海淀,北京,海淀,万柳,11
zu,1室1厅锋尚国际公寓,8500.0,75.0,海淀,北京,海淀,万柳,11
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,11
zu,阳春光华枫树园 2室1卫1厅 91.83平精装修 1,13500.0,91.0,海淀,北京,海淀,万柳,11
zu,4室2厅碧水云天1期,28500.0,178.0,海淀,北京,海淀,万柳,11
zu,1室1厅锋尚国际公寓,8500.0,75.0,海淀,北京,海淀,万柳,11
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,11
zu,3室2厅碧水云天1期,20000.0,137.0,海淀,北京,海淀,万柳,11
zu,5室3厅万城华府海园,90000.0,380.0,海淀,北京,海淀,万柳,11
zu,1室1厅锋尚国际公寓,9000.0,68.0,海淀,北京,海淀,万柳,11
zu,南北通透万柳书院3室2厅豪华装修,80000.0,213.0,万柳,北京,海淀,万柳,11
zu,5室3厅万城华府海园,90000.0,380.0,海淀,北京,海淀,万柳,11
zu,4室2厅万泉新新家园,38000.0,269.0,海淀,北京,海淀,万柳,11
zu,南北通透万柳书院3室2厅豪华装修,80000.0,213.0,万柳,北京,海淀,万柳,11
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,11
zu,4室2厅碧水云天1期,28500.0,178.0,海淀,北京,海淀,万柳,11
zu,3室2厅碧水云天1期,19000.0,136.0,海淀,北京,海淀,万柳,11
zu,5室3厅万城华府龙园,60000.0,395.0,海淀,北京,海淀,万柳,11
zu,正南蜂鸟社区1室1厅精装修,6500.0,50.0,海淀,北京,海淀,万柳,11
zu,蜂鸟社区1室1厅精装修,6000.0,47.0,海淀,北京,海淀,万柳,11
zu,3室2厅阳春光华枫树园,21000.0,145.0,海淀,北京,海淀,万柳,11
zu,万柳书院4室2厅精装修,145000.0,323.0,万柳,北京,海淀,万柳,11
zu,万柳 电梯洋房 南北四居室 保养好 三面采光 有车位,35000.0,248.0,万柳,北京,海淀,万柳,11
zu,1室1厅碧水云天2期,9900.0,81.0,海淀,北京,海淀,万柳,11
zu,2室1厅阳春光华枫树园,13000.0,105.0,海淀,北京,海淀,万柳,11
zu,新起点嘉园5室2厅精装修,32000.0,300.0,海淀,北京,海淀,万柳,11
zu,3室2厅阳春光华枫树园,21000.0,145.0,海淀,北京,海淀,万柳,11
zu,南北通透小南庄3室2厅精装修,14000.0,130.0,海淀,北京,海淀,万柳,11
zu,万柳书院4室2厅精装修,145000.0,323.0,万柳,北京,海淀,万柳,11
zu,3室1厅万泉新新家园,30000.0,159.0,海淀,北京,海淀,万柳,11
zu,3室2厅碧水云天1期,19000.0,136.0,海淀,北京,海淀,万柳,11
zu,康桥水郡5室3厅精装修,90000.0,410.0,海淀,北京,海淀,万柳,11
zu,涧桥泊屋4室2厅豪华装修,45000.0,199.0,海淀,北京,海淀,万柳,11
zu,5室3厅万城华府海园,90000.0,380.0,海淀,北京,海淀,万柳,11
zu,蜂鸟社区1室1厅精装修,6000.0,47.0,海淀,北京,海淀,万柳,11
zu,4室2厅万泉新新家园,34000.0,200.0,海淀,北京,海淀,万柳,11
zu,光大花园4室2厅精装修,22000.0,177.0,海淀,北京,海淀,万柳,11
zu,2室1厅光大水墨风景 随时看房 价格可议,17500.0,99.0,海淀,北京,海淀,万柳,11
zu,1室1厅锋尚国际公寓,9000.0,68.0,海淀,北京,海淀,万柳,11
zu,4室2厅万泉新新家园,36000.0,246.0,海淀,北京,海淀,万柳,11
zu,3室2厅碧水云天1期,19000.0,136.0,海淀,北京,海淀,万柳,11
zu,5室3厅万城华府海园,90000.0,380.0,海淀,北京,海淀,万柳,11
zu,5室3厅万城华府海园,100000.0,378.0,海淀,北京,海淀,万柳,11
zu,5室3厅万城华府海园,100000.0,378.0,海淀,北京,海淀,万柳,11
zu,2室2厅光大水墨风景,14000.0,94.0,海淀,北京,海淀,万柳,11
zu,精装修 视野开阔 随时看房 采光好 南北通透,80000.0,213.0,海淀,北京,海淀,万柳,11
zu,万柳康桥水郡5居复式房户型方正园区好位置安静不临街,90000.0,410.0,万柳,北京,海淀,万柳,11
zu,光大花园4室2厅精装修,25000.0,182.0,海淀,北京,海淀,万柳,11
zu,3室2厅万泉新新家园,23000.0,136.0,海淀,北京,海淀,万柳,11
zu,"万柳豪华装修复试五居室,视野采光好,家具齐全,可随时",90000.0,410.0,万柳,北京,海淀,万柳,11
zu,2室2厅碧水云天1期,15000.0,98.0,海淀,北京,海淀,万柳,11
zu,"临河社区,豪华装修两居室,家具家电齐全,业主诚意出租",17500.0,99.0,海淀,北京,海淀,万柳,11
zu,3室1厅碧水云天2期,20000.0,123.0,海淀,北京,海淀,万柳,11
zu,阳春光华枫树园 2室1卫1厅 105平精装修 158,13000.0,105.0,海淀,北京,海淀,万柳,11
zu,2室2厅光大水墨风景,14000.0,94.0,海淀,北京,海淀,万柳,11
zu,2室2厅碧水云天1期,15000.0,98.0,海淀,北京,海淀,万柳,11
zu,2室1厅光大水墨风景,17500.0,99.0,海淀,北京,海淀,万柳,11
zu,4室2厅光大水墨风景,38000.0,216.0,海淀,北京,海淀,万柳,11
zu,2室1厅阳春光华枫树园,13000.0,105.0,海淀,北京,海淀,万柳,11
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,11
zu,涧桥泊屋3室2厅豪华装修,26000.0,127.0,海淀,北京,海淀,万柳,11
zu,1室1厅锋尚国际公寓,8500.0,75.0,海淀,北京,海淀,万柳,11
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,11
zu,阳春光华枫树园 2室1卫1厅 91.83平精装修 1,13500.0,91.0,海淀,北京,海淀,万柳,11
zu,4室2厅碧水云天1期,28500.0,178.0,海淀,北京,海淀,万柳,11
zu,1室1厅锋尚国际公寓,8500.0,75.0,海淀,北京,海淀,万柳,11
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,11
zu,2室2厅光大水墨风景,14000.0,94.0,海淀,北京,海淀,万柳,12
zu,3室2厅碧水云天2期,20000.0,125.0,海淀,北京,海淀,万柳,12
zu,空置南北通透5室3厅精装修 价格可谈!,60000.0,395.0,海淀,北京,海淀,万柳,12
zu,涧桥泊屋3室2厅豪华装修,26000.0,127.0,海淀,北京,海淀,万柳,12
zu,1室1厅碧水云天2期,9800.0,61.0,海淀,北京,海淀,万柳,12
zu,3室1厅碧水云天2期,20000.0,123.0,海淀,北京,海淀,万柳,12
zu,3室2厅阳春光华枫树园,21000.0,145.0,海淀,北京,海淀,万柳,12
zu,南北通透万柳书院3室2厅豪华装修,80000.0,213.0,万柳,北京,海淀,万柳,12
zu,3室1厅万泉新新家园,30000.0,159.0,海淀,北京,海淀,万柳,12
zu,光大花园4室2厅精装修,22000.0,177.0,海淀,北京,海淀,万柳,12
zu,2室2厅阳春光华枫树园,15900.0,107.0,海淀,北京,海淀,万柳,12
zu,蜂鸟社区1室1厅精装修,6500.0,52.0,海淀,北京,海淀,万柳,12
zu,2室2厅阳春光华枫树园,15900.0,107.0,海淀,北京,海淀,万柳,12
zu,3室2厅碧水云天1期,20000.0,137.0,海淀,北京,海淀,万柳,12
zu,2室1厅阳春光华枫树园,13500.0,91.0,海淀,北京,海淀,万柳,12
zu,2室1厅阳春光华枫树园,13500.0,91.0,海淀,北京,海淀,万柳,12
zu,3室2厅碧水云天1期,19000.0,136.0,海淀,北京,海淀,万柳,12
zu,4室2厅万泉新新家园,35000.0,248.0,海淀,北京,海淀,万柳,12
zu,2室2厅阳春光华枫树园,15900.0,107.0,海淀,北京,海淀,万柳,12
zu,正南蜂鸟社区1室1厅精装修,6000.0,50.0,海淀,北京,海淀,万柳,12
zu,涧桥泊屋3室2厅豪华装修,26000.0,127.0,海淀,北京,海淀,万柳,12
zu,光大花园4室2厅精装修,25000.0,182.0,海淀,北京,海淀,万柳,12
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,12
zu,1室1厅锋尚国际公寓,10500.0,67.0,海淀,北京,海淀,万柳,12
zu,4室2厅万泉新新家园,34000.0,200.0,海淀,北京,海淀,万柳,12
zu,万城华府海园 378平南北通透5居 精装电梯豪宅,100000.0,378.0,海淀,北京,海淀,万柳,12
zu,2室1厅阳春光华枫树园,13000.0,105.0,海淀,北京,海淀,万柳,12
zu,万柳书院4室2厅精装修,145000.0,323.0,万柳,北京,海淀,万柳,12
zu,新起点嘉园3室1厅精装修,19000.0,181.0,海淀,北京,海淀,万柳,12
zu,5室3厅万城华府海园,100000.0,378.0,海淀,北京,海淀,万柳,12
zu,4室2厅万泉新新家园,38000.0,269.0,海淀,北京,海淀,万柳,12
zu,万柳碧水云天精装三居 东南向低层 月租20000,20000.0,125.0,万柳,北京,海淀,万柳,12
zu,4室2厅光大水墨风景,38000.0,216.0,海淀,北京,海淀,万柳,12
zu,5室3厅万城华府龙园,60000.0,395.0,海淀,北京,海淀,万柳,12
zu,涧桥泊屋4室2厅精装修,28000.0,194.0,海淀,北京,海淀,万柳,12
zu,1室1厅锋尚国际公寓,9000.0,68.0,海淀,北京,海淀,万柳,12
zu,涧桥泊屋3室2厅豪华装修,26000.0,127.0,海淀,北京,海淀,万柳,12
zu,3室2厅碧水云天1期,20000.0,137.0,海淀,北京,海淀,万柳,12
zu,3室2厅光大水墨风景,31000.0,164.0,海淀,北京,海淀,万柳,12
zu,光大花园3室1厅精装修,14000.0,112.0,海淀,北京,海淀,万柳,12
zu,4室2厅万泉新新家园,36000.0,246.0,海淀,北京,海淀,万柳,12
zu,南北通透万柳书院3室2厅豪华装修,80000.0,213.0,万柳,北京,海淀,万柳,12
zu,5室3厅万城华府海园,90000.0,380.0,海淀,北京,海淀,万柳,12
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,12
zu,蜂鸟社区1室1厅精装修,6500.0,52.0,海淀,北京,海淀,万柳,12
zu,康桥水郡5室3厅精装修,90000.0,410.0,海淀,北京,海淀,万柳,12
zu,4室2厅万泉新新家园,34000.0,200.0,海淀,北京,海淀,万柳,12
zu,3室2厅光大水墨风景,31000.0,164.0,海淀,北京,海淀,万柳,12
zu,5室3厅万城华府海园,90000.0,380.0,海淀,北京,海淀,万柳,12
zu,新起点嘉园3室1厅精装修,19000.0,181.0,海淀,北京,海淀,万柳,12
zu,3室2厅碧水云天1期,18500.0,147.0,海淀,北京,海淀,万柳,12
zu,万柳书院 3室2卫2厅 213平豪华装修 75000,80000.0,213.0,万柳,北京,海淀,万柳,12
zu,康桥水郡5室3厅精装修,90000.0,410.0,海淀,北京,海淀,万柳,12
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,12
zu,4室2厅碧水云天1期,28500.0,178.0,海淀,北京,海淀,万柳,12
zu,"蜂鸟社区精装修一居室,看房随时",6500.0,52.0,海淀,北京,海淀,万柳,12
zu,光大花园2室1厅豪华装修,13000.0,92.0,海淀,北京,海淀,万柳,12
zu,3室2厅碧水云天1期,18500.0,147.0,海淀,北京,海淀,万柳,12
zu,2室1厅光大水墨风景,17500.0,99.0,海淀,北京,海淀,万柳,12
zu,万柳书院4室2厅精装修,145000.0,323.0,万柳,北京,海淀,万柳,12
zu,2室2厅光大水墨风景,14000.0,94.0,海淀,北京,海淀,万柳,12
zu,3室2厅碧水云天2期,20000.0,125.0,海淀,北京,海淀,万柳,12
zu,空置南北通透5室3厅精装修 价格可谈!,60000.0,395.0,海淀,北京,海淀,万柳,12
zu,涧桥泊屋3室2厅豪华装修,26000.0,127.0,海淀,北京,海淀,万柳,12
zu,1室1厅碧水云天2期,9800.0,61.0,海淀,北京,海淀,万柳,12
zu,3室1厅碧水云天2期,20000.0,123.0,海淀,北京,海淀,万柳,12
zu,3室2厅阳春光华枫树园,21000.0,145.0,海淀,北京,海淀,万柳,12
zu,南北通透万柳书院3室2厅豪华装修,80000.0,213.0,万柳,北京,海淀,万柳,12
zu,3室1厅万泉新新家园,30000.0,159.0,海淀,北京,海淀,万柳,12
zu,光大花园4室2厅精装修,22000.0,177.0,海淀,北京,海淀,万柳,12
zu,2室2厅阳春光华枫树园,15900.0,107.0,海淀,北京,海淀,万柳,12
zu,蜂鸟社区1室1厅精装修,6500.0,52.0,海淀,北京,海淀,万柳,12
zu,2室2厅阳春光华枫树园,15900.0,107.0,海淀,北京,海淀,万柳,12
zu,3室2厅碧水云天1期,20000.0,137.0,海淀,北京,海淀,万柳,12
zu,2室1厅阳春光华枫树园,13500.0,91.0,海淀,北京,海淀,万柳,12
zu,2室1厅阳春光华枫树园,13500.0,91.0,海淀,北京,海淀,万柳,12
zu,3室2厅碧水云天1期,19000.0,136.0,海淀,北京,海淀,万柳,12
zu,4室2厅万泉新新家园,35000.0,248.0,海淀,北京,海淀,万柳,12
zu,2室2厅阳春光华枫树园,15900.0,107.0,海淀,北京,海淀,万柳,12
zu,正南蜂鸟社区1室1厅精装修,6000.0,50.0,海淀,北京,海淀,万柳,12
zu,涧桥泊屋3室2厅豪华装修,26000.0,127.0,海淀,北京,海淀,万柳,12
zu,光大花园4室2厅精装修,25000.0,182.0,海淀,北京,海淀,万柳,12
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,12
zu,1室1厅锋尚国际公寓,10500.0,67.0,海淀,北京,海淀,万柳,12
zu,4室2厅万泉新新家园,34000.0,200.0,海淀,北京,海淀,万柳,12
zu,万城华府海园 378平南北通透5居 精装电梯豪宅,100000.0,378.0,海淀,北京,海淀,万柳,12
zu,2室1厅阳春光华枫树园,13000.0,105.0,海淀,北京,海淀,万柳,12
zu,万柳书院4室2厅精装修,145000.0,323.0,万柳,北京,海淀,万柳,12
zu,新起点嘉园3室1厅精装修,19000.0,181.0,海淀,北京,海淀,万柳,12
zu,5室3厅万城华府海园,100000.0,378.0,海淀,北京,海淀,万柳,12
zu,4室2厅万泉新新家园,38000.0,269.0,海淀,北京,海淀,万柳,12
zu,万柳碧水云天精装三居 东南向低层 月租20000,20000.0,125.0,万柳,北京,海淀,万柳,12
zu,4室2厅光大水墨风景,38000.0,216.0,海淀,北京,海淀,万柳,12
zu,5室3厅万城华府龙园,60000.0,395.0,海淀,北京,海淀,万柳,12
zu,涧桥泊屋4室2厅精装修,28000.0,194.0,海淀,北京,海淀,万柳,12
zu,1室1厅锋尚国际公寓,9000.0,68.0,海淀,北京,海淀,万柳,12
zu,涧桥泊屋3室2厅豪华装修,26000.0,127.0,海淀,北京,海淀,万柳,12
zu,3室2厅碧水云天1期,20000.0,137.0,海淀,北京,海淀,万柳,12
zu,3室2厅光大水墨风景,31000.0,164.0,海淀,北京,海淀,万柳,12
zu,光大花园3室1厅精装修,14000.0,112.0,海淀,北京,海淀,万柳,12
zu,4室2厅万泉新新家园,36000.0,246.0,海淀,北京,海淀,万柳,12
zu,南北通透万柳书院3室2厅豪华装修,80000.0,213.0,万柳,北京,海淀,万柳,12
zu,5室3厅万城华府海园,90000.0,380.0,海淀,北京,海淀,万柳,12
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,12
zu,蜂鸟社区1室1厅精装修,6500.0,52.0,海淀,北京,海淀,万柳,12
zu,康桥水郡5室3厅精装修,90000.0,410.0,海淀,北京,海淀,万柳,12
zu,4室2厅万泉新新家园,34000.0,200.0,海淀,北京,海淀,万柳,12
zu,3室2厅光大水墨风景,31000.0,164.0,海淀,北京,海淀,万柳,12
zu,5室3厅万城华府海园,90000.0,380.0,海淀,北京,海淀,万柳,12
zu,新起点嘉园3室1厅精装修,19000.0,181.0,海淀,北京,海淀,万柳,12
zu,3室2厅碧水云天1期,18500.0,147.0,海淀,北京,海淀,万柳,12
zu,万柳书院 3室2卫2厅 213平豪华装修 75000,80000.0,213.0,万柳,北京,海淀,万柳,12
zu,康桥水郡5室3厅精装修,90000.0,410.0,海淀,北京,海淀,万柳,12
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,12
zu,4室2厅碧水云天1期,28500.0,178.0,海淀,北京,海淀,万柳,12
zu,"蜂鸟社区精装修一居室,看房随时",6500.0,52.0,海淀,北京,海淀,万柳,12
zu,光大花园2室1厅豪华装修,13000.0,92.0,海淀,北京,海淀,万柳,12
zu,3室2厅碧水云天1期,18500.0,147.0,海淀,北京,海淀,万柳,12
zu,2室1厅光大水墨风景,17500.0,99.0,海淀,北京,海淀,万柳,12
zu,万柳书院4室2厅精装修,145000.0,323.0,万柳,北京,海淀,万柳,12
zu,3室2厅万泉新新家园,23000.0,136.0,海淀,北京,海淀,万柳,13
zu,涧桥泊屋6室2厅豪华装修,85000.0,389.0,海淀,北京,海淀,万柳,13
zu,1室1厅锋尚国际公寓,9000.0,68.0,海淀,北京,海淀,万柳,13
zu,南北通透万柳书院3室2厅豪华装修,80000.0,213.0,万柳,北京,海淀,万柳,13
zu,2室2厅万城华府龙园,25800.0,150.0,海淀,北京,海淀,万柳,13
zu,3室1厅碧水云天2期,23000.0,156.0,海淀,北京,海淀,万柳,13
zu,4室2厅万泉新新家园,38000.0,269.0,海淀,北京,海淀,万柳,13
zu,3室2厅碧水云天1期,20000.0,137.0,海淀,北京,海淀,万柳,13
zu,3室2厅碧水云天2期,25000.0,171.0,海淀,北京,海淀,万柳,13
zu,蜂鸟社区1室1厅精装修,5600.0,52.0,海淀,北京,海淀,万柳,13
zu,涧桥泊屋4室2厅豪华装修,45000.0,199.0,海淀,北京,海淀,万柳,13
zu,万柳书院4室2厅精装修,145000.0,323.0,万柳,北京,海淀,万柳,13
zu,5室3厅万城华府海园,90000.0,380.0,海淀,北京,海淀,万柳,13
zu,蜂鸟社区1室1厅精装修,6500.0,52.0,海淀,北京,海淀,万柳,13
zu,3室1厅万泉新新家园,30000.0,159.0,海淀,北京,海淀,万柳,13
zu,3室1厅万泉新新家园,30000.0,159.0,海淀,北京,海淀,万柳,13
zu,3室2厅碧水云天1期,18500.0,147.0,海淀,北京,海淀,万柳,13
zu,2室1厅锋尚国际公寓,11500.0,67.0,海淀,北京,海淀,万柳,13
zu,4室2厅万泉新新家园,36000.0,246.0,海淀,北京,海淀,万柳,13
zu,碧水云天 3室2卫2厅 115平精装修 20000元,20000.0,115.0,海淀,北京,海淀,万柳,13
zu,南北通透万柳书院3室2厅豪华装修,80000.0,213.0,万柳,北京,海淀,万柳,13
zu,1室1厅碧水云天2期,9800.0,61.0,海淀,北京,海淀,万柳,13
zu,光大花园3室1厅精装修,14000.0,112.0,海淀,北京,海淀,万柳,13
zu,光大花园2室1厅豪华装修,13000.0,92.0,海淀,北京,海淀,万柳,13
zu,新起点嘉园5室2厅精装修,32000.0,300.0,海淀,北京,海淀,万柳,13
zu,3室2厅万泉新新家园,24000.0,136.0,海淀,北京,海淀,万柳,13
zu,4室2厅光大水墨风景,38000.0,216.0,海淀,北京,海淀,万柳,13
zu,"万柳豪华装修复试五居室,视野采光好,家具齐全,可随时",90000.0,410.0,万柳,北京,海淀,万柳,13
zu,4室2厅万泉新新家园,35000.0,248.0,海淀,北京,海淀,万柳,13
zu,3室2厅光大水墨风景,32580.0,151.0,海淀,北京,海淀,万柳,13
zu,2室2厅万城华府龙园,25800.0,150.0,海淀,北京,海淀,万柳,13
zu,蜂鸟社区1室1厅精装修,6000.0,42.0,海淀,北京,海淀,万柳,13
zu,4室2厅万泉新新家园,34000.0,200.0,海淀,北京,海淀,万柳,13
zu,南北通透万泉庄1室1厅精装修,6700.0,45.0,海淀,北京,海淀,万柳,13
zu,3室2厅碧水云天1期,18500.0,147.0,海淀,北京,海淀,万柳,13
zu,4室2厅万泉新新家园,36000.0,246.0,海淀,北京,海淀,万柳,13
zu,光大水墨风景 2室1卫1厅 99平精装修 23000,17500.0,99.0,海淀,北京,海淀,万柳,13
zu,3室2厅万泉新新家园,23000.0,136.0,海淀,北京,海淀,万柳,13
zu,康桥水郡5室3厅精装修,90000.0,410.0,海淀,北京,海淀,万柳,13
zu,新起点嘉园5室2厅精装修,32000.0,300.0,海淀,北京,海淀,万柳,13
zu,3室2厅万柳书院 三环 靠近世纪城 苏州街,80000.0,213.0,万柳,北京,海淀,万柳,13
